Filename,Predicted Class,Correct,Confidence
01322.ppm,15,True,0.06070265
11131.ppm,31,True,0.060664568
12438.ppm,5,True,0.06078354
05144.ppm,38,True,0.055952903
03535.ppm,35,True,0.05879355
03253.ppm,15,True,0.060786817
05622.ppm,8,True,0.053491745
00982.ppm,4,False,0.0373482
11657.ppm,4,False,0.040776834
09018.ppm,38,True,0.060786817
01444.ppm,11,True,0.060786635
07035.ppm,18,True,0.055918735
08306.ppm,12,True,0.060786817
10549.ppm,26,True,0.06075914
04514.ppm,35,True,0.06078676
02165.ppm,2,True,0.06074285
12376.ppm,2,True,0.05829254
09030.ppm,8,True,0.056369938
06303.ppm,23,True,0.06078631
00772.ppm,13,True,0.06077414
10561.ppm,4,True,0.05753386
10207.ppm,7,True,0.05406829
08448.ppm,14,True,0.060786787
00014.ppm,4,True,0.06076735
09756.ppm,7,True,0.05757304
11119.ppm,23,True,0.06077141
06465.ppm,5,False,0.04806553
12410.ppm,35,True,0.055494785
02603.ppm,4,True,0.060443785
04272.ppm,8,True,0.053925734
05178.ppm,4,True,0.059152767
12404.ppm,2,True,0.06027204
02617.ppm,5,True,0.03287896
03509.ppm,38,True,0.05609939
04266.ppm,1,True,0.060732443
10213.ppm,17,True,0.060786817
00000.ppm,16,True,0.060785282
09742.ppm,14,True,0.060786627
06471.ppm,23,True,0.060786266
09024.ppm,32,True,0.058889925
06317.ppm,17,True,0.060786817
01478.ppm,4,True,0.060778257
00766.ppm,1,True,0.06078127
10575.ppm,40,True,0.042682372
07009.ppm,4,False,0.059573922
04500.ppm,22,True,0.04916873
02171.ppm,2,True,0.060614645
12362.ppm,11,True,0.060786065
12389.ppm,13,True,0.060784392
03284.ppm,12,True,0.06078428
11858.ppm,33,True,0.060786817
11680.ppm,24,True,0.053950462
00955.ppm,1,True,0.05009505
01493.ppm,5,True,0.06058867
07784.ppm,6,True,0.06078285
09971.ppm,10,False,0.03346836
02824.ppm,38,True,0.06078681
05193.ppm,12,False,0.055827912
02830.ppm,12,True,0.043501683
04299.ppm,26,True,0.06073687
05187.ppm,1,True,0.060402706
07948.ppm,37,False,0.060599484
07790.ppm,12,False,0.032011054
09965.ppm,35,True,0.060786676
00799.ppm,15,True,0.058952123
00941.ppm,29,True,0.060504295
11694.ppm,9,True,0.060786705
01487.ppm,32,True,0.05538985
03290.ppm,26,True,0.058416765
05839.ppm,30,False,0.0593356
11864.ppm,1,True,0.0566532
00969.ppm,13,True,0.06074328
05811.ppm,5,True,0.03468324
02818.ppm,32,True,0.058281906
07960.ppm,2,True,0.059261
09795.ppm,37,False,0.033843964
07974.ppm,21,False,0.03245958
09781.ppm,18,True,0.053587824
09959.ppm,8,True,0.056518387
05805.ppm,37,True,0.060786817
11870.ppm,18,True,0.03140301
09958.ppm,3,True,0.037209235
09780.ppm,11,True,0.059444565
07975.ppm,4,True,0.060442224
11871.ppm,9,True,0.05901176
05804.ppm,12,True,0.06078681
05810.ppm,38,True,0.060786817
00968.ppm,7,True,0.06077316
11865.ppm,4,True,0.05638584
09794.ppm,12,True,0.06076208
07961.ppm,17,False,0.03924985
02819.ppm,38,True,0.060786817
09964.ppm,12,True,0.06078021
07791.ppm,10,False,0.037626218
07949.ppm,32,False,0.060723923
05186.ppm,8,False,0.04083593
04298.ppm,28,True,0.060381837
02831.ppm,35,True,0.03772874
05838.ppm,28,False,0.03933317
03291.ppm,7,True,0.039717574
01486.ppm,2,True,0.06078628
11695.ppm,18,True,0.049990304
00940.ppm,35,True,0.06078466
00798.ppm,4,True,0.06070478
01492.ppm,15,False,0.031669065
00954.ppm,31,True,0.027981367
11681.ppm,12,True,0.060786817
11859.ppm,9,True,0.060187258
03285.ppm,12,True,0.06078535
12388.ppm,38,True,0.060786817
05192.ppm,2,True,0.060785
02825.ppm,17,True,0.060786817
09970.ppm,17,True,0.060786817
07785.ppm,33,True,0.060786817
06470.ppm,35,True,0.060786817
09743.ppm,18,True,0.060786642
00001.ppm,1,True,0.060778257
10212.ppm,10,True,0.060786515
04267.ppm,3,True,0.041375004
03508.ppm,14,True,0.060443003
02616.ppm,1,True,0.060775783
12405.ppm,2,False,0.04578327
05179.ppm,13,True,0.060783807
12363.ppm,20,False,0.033236448
02170.ppm,18,True,0.045797903
04501.ppm,25,True,0.053775765
07008.ppm,35,True,0.060765598
10574.ppm,4,True,0.05901551
00767.ppm,1,False,0.051512323
01479.ppm,31,True,0.060477573
06316.ppm,1,True,0.060786784
09025.ppm,9,True,0.058810234
10560.ppm,13,True,0.060786817
00773.ppm,28,True,0.058966093
06302.ppm,35,True,0.06078628
09031.ppm,30,False,0.058009673
12377.ppm,30,False,0.031218974
02164.ppm,2,True,0.060775656
04515.ppm,37,False,0.05984771
04273.ppm,25,True,0.060786817
02602.ppm,35,True,0.0607844
12411.ppm,9,True,0.060786802
06464.ppm,31,True,0.06059486
09757.ppm,1,False,0.05456645
11118.ppm,13,True,0.05920099
00015.ppm,9,True,0.06068509
10206.ppm,37,False,0.045851693
08449.ppm,11,False,0.06069263
03534.ppm,1,True,0.039790776
05145.ppm,4,True,0.050564438
12439.ppm,5,True,0.060786005
11130.ppm,16,True,0.060786605
01323.ppm,5,True,0.044755787
08461.ppm,5,False,0.03353152
07752.ppm,10,True,0.060032547
08307.ppm,16,True,0.06078674
10548.ppm,2,True,0.060771175
07034.ppm,31,True,0.060769934
01445.ppm,31,True,0.060675785
11656.ppm,28,True,0.05903622
00983.ppm,5,True,0.04719271
09019.ppm,26,True,0.060722604
05623.ppm,10,True,0.060765956
03252.ppm,13,True,0.06078666
05637.ppm,21,True,0.060710832
02158.ppm,2,False,0.045185566
03246.ppm,31,False,0.05674571
04529.ppm,28,True,0.06078676
08313.ppm,1,False,0.03156053
07020.ppm,26,True,0.05882957
01451.ppm,11,True,0.06053632
00997.ppm,38,True,0.060786817
11642.ppm,16,True,0.059564658
11124.ppm,22,True,0.06072256
06458.ppm,30,True,0.05448173
01337.ppm,1,True,0.060696837
00029.ppm,11,True,0.060643174
08475.ppm,14,True,0.057554122
07746.ppm,8,True,0.0429873
03520.ppm,2,True,0.037177723
05151.ppm,25,True,0.059669673
04918.ppm,25,True,0.060786784
01860.ppm,9,True,0.06036972
08844.ppm,38,True,0.060786776
09582.ppm,3,True,0.050828718
06869.ppm,5,True,0.037969027
03911.ppm,3,True,0.036190238
03905.ppm,41,True,0.06078657
08850.ppm,8,True,0.05162187
09596.ppm,26,True,0.059808873
08688.ppm,25,True,0.059697106
01874.ppm,14,True,0.060782652
10979.ppm,4,True,0.04647844
10789.ppm,38,True,0.057729803
11497.ppm,41,True,0.060786776
01684.ppm,31,True,0.06074813
10951.ppm,13,True,0.0607813
04924.ppm,10,True,0.060786523
03093.ppm,2,True,0.060786817
05384.ppm,9,True,0.060786817
08878.ppm,13,True,0.060786817
07593.ppm,18,False,0.040395506
06855.ppm,1,True,0.060334716
06699.ppm,15,False,0.03725212
07587.ppm,5,True,0.040899217
06841.ppm,2,True,0.056446448
03939.ppm,9,True,0.06077989
05390.ppm,15,True,0.06078655
02399.ppm,5,True,0.04087488
04930.ppm,37,False,0.04832539
03087.ppm,4,True,0.0545345
01848.ppm,14,True,0.060786534
11483.ppm,34,True,0.060786817
10945.ppm,25,True,0.046208512
01690.ppm,7,True,0.060786523
09227.ppm,17,True,0.060786527
11468.ppm,31,True,0.06064624
06114.ppm,3,True,0.046683587
00565.ppm,20,False,0.048418794
10776.ppm,35,True,0.060786787
08139.ppm,9,True,0.06078116
04703.ppm,7,True,0.05876905
02372.ppm,1,True,0.033944722
12161.ppm,26,True,0.060324103
12607.ppm,1,True,0.060730107
02414.ppm,25,True,0.06068481
04065.ppm,29,True,0.039741382
10010.ppm,11,True,0.060786437
00203.ppm,1,True,0.043615017
08887.ppm,4,True,0.056007285
09541.ppm,5,True,0.06078583
06672.ppm,3,True,0.037525706
10004.ppm,25,True,0.060786817
07578.ppm,22,True,0.06076764
00217.ppm,5,True,0.05363199
08893.ppm,10,True,0.057415307
01109.ppm,35,False,0.030402778
09555.ppm,2,False,0.049953945
06666.ppm,11,True,0.06012648
12613.ppm,5,False,0.051396493
02400.ppm,28,True,0.060786817
04071.ppm,1,True,0.060772106
04717.ppm,36,True,0.060786817
03078.ppm,2,True,0.058083758
02366.ppm,2,True,0.040738292
05409.ppm,38,True,0.060786817
12175.ppm,18,True,0.056136247
09233.ppm,6,False,0.053022675
06100.ppm,32,False,0.04593368
00571.ppm,8,True,0.040304787
10762.ppm,4,True,0.060764104
03050.ppm,11,True,0.06078442
05421.ppm,7,True,0.055315968
06128.ppm,28,True,0.060786627
11454.ppm,18,True,0.060785085
01647.ppm,9,True,0.060672957
10992.ppm,6,True,0.05412655
00559.ppm,24,True,0.057923935
07236.ppm,38,True,0.06078681
08105.ppm,12,True,0.060714778
07550.ppm,12,True,0.060786817
08663.ppm,12,True,0.059755385
06896.ppm,4,True,0.05159086
01121.ppm,41,True,0.06058865
11332.ppm,11,True,0.060753047
05347.ppm,5,True,0.05907565
02428.ppm,31,False,0.039617926
03736.ppm,17,True,0.04105629
04059.ppm,12,True,0.060732927
05353.ppm,4,True,0.05709686
03722.ppm,28,True,0.05643437
07544.ppm,1,False,0.033795502
08677.ppm,26,True,0.059765138
10038.ppm,14,True,0.060753386
06882.ppm,9,True,0.060786802
01135.ppm,5,True,0.037681594
11326.ppm,29,True,0.05832301
09569.ppm,4,True,0.060713638
11440.ppm,14,True,0.060786635
10986.ppm,26,True,0.0605591
01653.ppm,10,True,0.060778078
07222.ppm,21,False,0.037354782
08111.ppm,12,True,0.060786817
03044.ppm,10,True,0.060752064
12149.ppm,26,True,0.06075274
05435.ppm,11,True,0.060786817
10819.ppm,9,True,0.06071621
09390.ppm,8,True,0.055251755
01914.ppm,34,True,0.060786817
08930.ppm,31,True,0.060020547
03865.ppm,12,True,0.060786653
03871.ppm,33,True,0.060786817
06909.ppm,12,True,0.038299665
08924.ppm,7,True,0.06066337
09384.ppm,14,True,0.06020537
01900.ppm,10,True,0.06059867
04878.ppm,33,True,0.060786817
10825.ppm,30,True,0.041702118
07381.ppm,38,True,0.060786325
01928.ppm,25,True,0.06078648
04688.ppm,10,True,0.042454716
05596.ppm,7,True,0.060670085
04850.ppm,7,True,0.05997362
03859.ppm,16,True,0.060784817
03681.ppm,25,True,0.058066327
06921.ppm,36,True,0.059786305
00388.ppm,17,True,0.06078673
11285.ppm,7,True,0.05874661
01096.ppm,30,True,0.041170627
06935.ppm,4,True,0.04895825
11291.ppm,25,False,0.026082486
08918.ppm,4,False,0.034220316
01082.ppm,13,True,0.060786817
03695.ppm,9,False,0.043159977
05582.ppm,11,True,0.051014196
04844.ppm,12,True,0.060786325
10831.ppm,3,True,0.05003676
07395.ppm,19,True,0.06076476
10602.ppm,17,True,0.05991812
00411.ppm,14,True,0.059731644
09353.ppm,11,True,0.058838066
06060.ppm,2,True,0.060786817
05569.ppm,8,True,0.054236867
12015.ppm,2,True,0.060759675
02206.ppm,14,True,0.06077226
03118.ppm,1,True,0.049277935
04677.ppm,7,True,0.06047977
04111.ppm,17,True,0.03243516
02560.ppm,2,True,0.060452357
09435.ppm,2,True,0.036616046
06706.ppm,32,False,0.0425805
01069.ppm,41,True,0.03857454
00377.ppm,13,True,0.060786817
10164.ppm,16,True,0.055619486
07418.ppm,12,True,0.06078681
09421.ppm,31,False,0.034636497
06712.ppm,38,True,0.060786817
00363.ppm,38,False,0.05264921
10170.ppm,14,True,0.060105093
04105.ppm,9,False,0.0604316
02574.ppm,2,True,0.060786817
12001.ppm,3,True,0.0604279
02212.ppm,38,False,0.044073965
04663.ppm,6,True,0.060752712
10616.ppm,11,True,0.03333313
08059.ppm,29,True,0.060783144
00405.ppm,36,True,0.06072401
09347.ppm,3,True,0.04775772
11508.ppm,8,True,0.05064544
06074.ppm,13,True,0.060786817
12029.ppm,4,True,0.06043297
05555.ppm,38,False,0.052335527
04893.ppm,21,False,0.060445588
03124.ppm,10,True,0.060325757
07342.ppm,7,True,0.06046206
08071.ppm,13,True,0.060786817
01733.ppm,1,True,0.05737455
11520.ppm,2,False,0.03950743
11246.ppm,18,True,0.056959137
09409.ppm,25,True,0.060774937
01055.ppm,11,True,0.06078201
07424.ppm,22,True,0.06065844
08717.ppm,13,True,0.060786817
10158.ppm,2,False,0.03916332
03642.ppm,10,True,0.060562726
05233.ppm,11,False,0.060749136
04139.ppm,1,True,0.060744505
03656.ppm,28,False,0.040032767
02548.ppm,9,True,0.060775522
05227.ppm,30,False,0.031841785
11252.ppm,17,True,0.060780805
01041.ppm,9,True,0.060782097
07430.ppm,28,True,0.060786776
08703.ppm,33,True,0.06078681
07356.ppm,38,True,0.060786724
08065.ppm,16,True,0.059156064
00439.ppm,3,True,0.044880725
01727.ppm,36,False,0.057954848
06048.ppm,12,True,0.060760394
11534.ppm,7,True,0.037858758
05541.ppm,11,True,0.06078676
04887.ppm,11,True,0.060722806
03130.ppm,9,True,0.059105966
02979.ppm,25,True,0.060786817
07801.ppm,12,True,0.06078655
11905.ppm,38,True,0.060786802
00808.ppm,17,True,0.06078681
09192.ppm,25,True,0.06072884
05970.ppm,10,True,0.06009085
05964.ppm,1,True,0.060785938
11911.ppm,10,False,0.046797056
08298.ppm,1,True,0.060770575
09186.ppm,2,False,0.055518053
07815.ppm,3,False,0.04576812
09838.ppm,2,True,0.059183415
01294.ppm,7,True,0.03407131
11087.ppm,12,True,0.058437143
10399.ppm,2,False,0.047511723
09810.ppm,6,True,0.060349934
03483.ppm,1,True,0.06078273
02945.ppm,15,True,0.060432483
05794.ppm,34,True,0.060786817
11939.ppm,13,True,0.060786407
07183.ppm,23,True,0.060735743
00834.ppm,5,False,0.03491245
07197.ppm,38,True,0.0607862
00820.ppm,1,False,0.031645708
06289.ppm,33,True,0.060786817
05780.ppm,34,True,0.060786817
05958.ppm,10,True,0.060723692
03497.ppm,9,True,0.060786817
02951.ppm,5,False,0.04299382
02789.ppm,28,False,0.031748362
01280.ppm,12,False,0.044433057
07829.ppm,4,True,0.05893879
11093.ppm,14,True,0.059402477
09804.ppm,25,True,0.060700133
10366.ppm,13,True,0.060786776
08529.ppm,25,True,0.037367217
00175.ppm,2,False,0.050956186
06504.ppm,23,False,0.04276448
09637.ppm,22,True,0.060778912
11078.ppm,7,True,0.05340977
12571.ppm,2,True,0.060786393
02762.ppm,38,True,0.060786817
04313.ppm,39,True,0.060786817
04475.ppm,2,True,0.060786817
02004.ppm,9,True,0.06046046
12217.ppm,25,True,0.060786802
06262.ppm,4,True,0.047927417
09151.ppm,13,False,0.037864793
00613.ppm,29,True,0.06066961
10400.ppm,12,False,0.036148325
06276.ppm,35,True,0.06078591
09145.ppm,14,True,0.060736213
01519.ppm,0,True,0.050418474
00607.ppm,38,True,0.060786784
07168.ppm,15,True,0.06076968
10414.ppm,37,True,0.060786817
04461.ppm,5,True,0.052614085
02010.ppm,36,True,0.060786705
12203.ppm,7,True,0.060490232
12565.ppm,2,True,0.03342978
05019.ppm,26,True,0.039854854
02776.ppm,25,True,0.06069103
03468.ppm,2,False,0.057690833
04307.ppm,9,True,0.060782745
10372.ppm,9,True,0.06065874
00161.ppm,16,True,0.06078607
06510.ppm,11,True,0.060721133
09623.ppm,4,False,0.03347818
05031.ppm,11,True,0.040764507
03440.ppm,18,True,0.052468397
02986.ppm,25,True,0.060655985
08515.ppm,5,False,0.048153907
07626.ppm,5,False,0.046431165
00149.ppm,21,True,0.06078548
01257.ppm,11,True,0.060786787
11044.ppm,31,True,0.03479417
06538.ppm,13,True,0.060721915
11722.ppm,31,True,0.05931217
01531.ppm,1,True,0.060782235
08273.ppm,7,True,0.03692199
07140.ppm,12,True,0.060786817
04449.ppm,3,True,0.045087423
03326.ppm,9,True,0.06078676
02038.ppm,25,True,0.060720682
05757.ppm,7,True,0.060456924
03332.ppm,7,True,0.06076575
05743.ppm,31,True,0.05887539
11736.ppm,23,True,0.040747933
09179.ppm,10,True,0.03325023
01525.ppm,18,True,0.058124844
08267.ppm,5,False,0.03306489
10428.ppm,9,True,0.06076128
07154.ppm,3,True,0.054784197
08501.ppm,10,True,0.060466804
07632.ppm,35,True,0.057469796
01243.ppm,35,True,0.060562696
11050.ppm,11,True,0.06039707
05025.ppm,9,True,0.060786817
12559.ppm,1,True,0.060611807
03454.ppm,40,True,0.060598902
02992.ppm,14,True,0.060786784
09627.ppm,28,True,0.060776655
11068.ppm,23,True,0.06078572
06514.ppm,12,True,0.060477894
10376.ppm,15,True,0.06077455
08539.ppm,5,True,0.05447118
00165.ppm,9,True,0.060769457
04303.ppm,25,True,0.060775403
12561.ppm,7,True,0.040441193
02772.ppm,4,True,0.05967546
02014.ppm,22,True,0.06078635
12207.ppm,12,True,0.060786802
04465.ppm,10,True,0.06044366
00603.ppm,31,False,0.038462248
10410.ppm,29,False,0.02978102
09141.ppm,32,True,0.0601648
06272.ppm,8,True,0.057475444
00617.ppm,1,True,0.059090383
10404.ppm,7,True,0.05648147
07178.ppm,18,True,0.0268684
09155.ppm,22,True,0.060786817
06266.ppm,18,True,0.060786817
01509.ppm,17,True,0.060786746
02000.ppm,34,True,0.042473797
12213.ppm,1,True,0.05866592
04471.ppm,33,True,0.060786817
03478.ppm,11,True,0.038276702
04317.ppm,11,True,0.060609207
05009.ppm,9,True,0.051916067
12575.ppm,2,True,0.060776424
02766.ppm,24,True,0.06074229
09633.ppm,9,True,0.047867667
06500.ppm,35,True,0.06078636
10362.ppm,17,True,0.03150326
00171.ppm,35,False,0.031982776
03450.ppm,8,True,0.060582552
02996.ppm,0,False,0.026601681
05021.ppm,33,True,0.060786817
01247.ppm,2,True,0.06069627
06528.ppm,24,True,0.057501968
11054.ppm,4,True,0.06066746
07636.ppm,38,True,0.052591506
08505.ppm,37,True,0.060786232
00159.ppm,1,False,0.033602834
07150.ppm,12,True,0.060786817
08263.ppm,1,True,0.05811686
11732.ppm,10,True,0.060459998
01521.ppm,8,True,0.06052335
02028.ppm,4,True,0.037741773
05747.ppm,21,True,0.06043771
04459.ppm,9,True,0.06074456
03336.ppm,2,True,0.060786724
05753.ppm,5,True,0.058685187
03322.ppm,15,True,0.06078413
07144.ppm,8,False,0.047448352
08277.ppm,12,True,0.060774643
10438.ppm,10,True,0.059842207
11726.ppm,22,False,0.03740098
09169.ppm,38,True,0.06029554
01535.ppm,3,True,0.060452078
01253.ppm,17,True,0.06078681
11040.ppm,12,True,0.060781397
07622.ppm,9,True,0.060786676
08511.ppm,13,True,0.060786817
03444.ppm,5,False,0.033184305
02982.ppm,12,True,0.060786817
12549.ppm,7,False,0.03280013
05035.ppm,12,True,0.060786817
02969.ppm,17,True,0.05931629
07811.ppm,30,True,0.055289797
00818.ppm,1,True,0.060786493
09182.ppm,24,True,0.05993911
11915.ppm,38,True,0.060786705
05960.ppm,12,True,0.060786817
05974.ppm,11,True,0.060780667
09196.ppm,38,True,0.060786802
11901.ppm,38,True,0.06076923
08288.ppm,38,True,0.06075925
09828.ppm,39,True,0.060786817
07805.ppm,12,True,0.060786817
10389.ppm,38,False,0.0411133
09800.ppm,13,True,0.06052968
01284.ppm,28,False,0.034600426
11097.ppm,38,True,0.06078666
03493.ppm,18,False,0.047303643
02955.ppm,2,False,0.046760008
05784.ppm,38,True,0.060786817
00824.ppm,25,True,0.060783885
11929.ppm,18,True,0.056844003
07193.ppm,12,True,0.060786817
06299.ppm,1,True,0.06078676
00830.ppm,37,True,0.060786817
07187.ppm,28,True,0.05421653
05948.ppm,4,True,0.060536314
05790.ppm,10,True,0.06045423
02799.ppm,8,True,0.06048178
03487.ppm,25,True,0.060786676
02941.ppm,16,True,0.06078521
09814.ppm,2,True,0.060778968
07839.ppm,31,True,0.060641922
01290.ppm,4,True,0.060607217
11083.ppm,17,True,0.060786635
06070.ppm,35,True,0.057376157
09343.ppm,1,True,0.047111668
10612.ppm,21,True,0.060781904
00401.ppm,36,True,0.060786817
03108.ppm,38,True,0.060786817
04667.ppm,36,False,0.03753827
12005.ppm,5,True,0.06076726
05579.ppm,2,True,0.050795447
02216.ppm,11,True,0.058465242
02570.ppm,26,True,0.04423717
04101.ppm,12,True,0.060786817
00367.ppm,12,False,0.036083296
07408.ppm,5,False,0.035387192
10174.ppm,35,True,0.060786817
06716.ppm,13,True,0.060786817
09425.ppm,13,True,0.060785986
01079.ppm,21,True,0.05746234
00373.ppm,5,True,0.060783055
10160.ppm,17,True,0.060491376
06702.ppm,20,True,0.059753288
09431.ppm,10,True,0.06078514
02564.ppm,3,False,0.03642423
04115.ppm,31,True,0.03624517
04673.ppm,4,True,0.04624271
12011.ppm,3,True,0.060686328
02202.ppm,33,True,0.06078502
06064.ppm,38,True,0.060766857
09357.ppm,12,True,0.060786817
11518.ppm,37,True,0.060641054
10606.ppm,12,True,0.060764406
08049.ppm,35,True,0.060786817
00415.ppm,10,True,0.060770992
03134.ppm,14,True,0.060786817
05545.ppm,38,True,0.060786817
12039.ppm,38,False,0.049825862
04883.ppm,18,True,0.048403963
01723.ppm,15,True,0.060754128
11530.ppm,18,True,0.060786787
08061.ppm,10,True,0.060545694
07352.ppm,5,True,0.06055354
08707.ppm,2,False,0.057403546
10148.ppm,3,True,0.05767521
07434.ppm,40,True,0.06075217
11256.ppm,17,True,0.060786817
09419.ppm,10,True,0.06078359
01045.ppm,31,True,0.058280356
05223.ppm,26,True,0.060505163
03652.ppm,2,False,0.038161986
02558.ppm,1,True,0.06014097
05237.ppm,2,True,0.040368732
04129.ppm,6,True,0.060776446
03646.ppm,1,True,0.06056251
08713.ppm,12,True,0.060786817
07420.ppm,2,False,0.053544637
11242.ppm,10,True,0.060785655
01051.ppm,18,True,0.06023678
01737.ppm,15,True,0.06078613
11524.ppm,8,True,0.05982862
06058.ppm,4,True,0.054411303
08075.ppm,13,True,0.060786817
07346.ppm,22,True,0.060247518
00429.ppm,34,True,0.060786407
03120.ppm,2,True,0.05299845
05551.ppm,1,True,0.06074881
04897.ppm,4,True,0.050029907
01904.ppm,32,False,0.060564496
10809.ppm,5,True,0.060582943
09380.ppm,34,True,0.060786817
08920.ppm,13,True,0.060786802
03875.ppm,13,True,0.06073724
03861.ppm,23,True,0.060786035
08934.ppm,2,True,0.060786746
06919.ppm,5,False,0.036836904
01910.ppm,20,False,0.053796545
09394.ppm,5,True,0.059819233
04868.ppm,38,False,0.060255904
01938.ppm,3,False,0.036936693
07391.ppm,37,False,0.05980905
10835.ppm,36,False,0.04229705
05586.ppm,1,True,0.03905024
04840.ppm,2,False,0.049675345
04698.ppm,26,True,0.060765695
03691.ppm,1,True,0.05940958
03849.ppm,38,True,0.06077703
11295.ppm,10,True,0.06077131
01086.ppm,18,True,0.04368102
00398.ppm,4,True,0.060422275
06931.ppm,33,True,0.060786817
11281.ppm,17,True,0.060786817
08908.ppm,1,True,0.059848864
01092.ppm,5,False,0.03564369
06925.ppm,5,True,0.05886849
03685.ppm,5,True,0.060781166
05592.ppm,2,True,0.03663625
04854.ppm,22,True,0.059750658
07385.ppm,14,True,0.060724046
10821.ppm,17,True,0.060786802
00575.ppm,33,True,0.060786705
10766.ppm,2,True,0.05997336
08129.ppm,2,True,0.060777783
06104.ppm,4,True,0.058300093
09237.ppm,2,True,0.060730614
11478.ppm,4,True,0.034396436
02362.ppm,5,True,0.05045634
12171.ppm,37,False,0.05358934
04713.ppm,13,True,0.060780678
04075.ppm,4,False,0.052061427
12617.ppm,31,True,0.056545798
02404.ppm,38,True,0.060786817
08897.ppm,10,True,0.060779884
06662.ppm,2,True,0.060786456
09551.ppm,9,True,0.06078669
10000.ppm,27,True,0.06074995
00213.ppm,2,False,0.047480453
08883.ppm,4,True,0.060622305
01119.ppm,32,True,0.060034752
06676.ppm,12,True,0.051240403
09545.ppm,6,True,0.047066715
07568.ppm,31,False,0.038686547
10014.ppm,10,True,0.059562616
00207.ppm,31,True,0.053305198
04061.ppm,9,True,0.060760316
12603.ppm,13,True,0.060786817
